10,207,4,-1.5959e-06,0.01078
10,609,6,-0.0043808,0.013442
10,220,16,-2.0886e-07,0.013929
10,609,23,2.7107e-06,0.02143
10,663,23,2.27e-06,0.024248
10,794,26,-1.2602e-05,0.011251
10,167,38,0.00089006,0.020733
10,75,41,-3.1365e-06,0.02077
10,169,41,2.6795e-07,0.017121
10,226,41,-0.0050254,0.010751
10,609,41,8.0314e-07,0.016745
10,935,46,8.9675e-07,0.010036
10,539,51,-6.9149e-07,0.015015
10,848,51,3.9273e-08,0.012093
10,115,53,-2.0719e-06,0.015302
10,149,61,2.0402e-07,0.011284
10,1106,68,-1.9836e-07,0.012382
10,169,70,0.0031032,0.011332
10,445,70,-0.0017607,0.0095944
10,41,75,-3.1365e-06,0.02077
10,115,75,6.5582e-06,0.019557
10,814,75,5.6535e-07,0.011093
10,118,78,-3.9032e-06,0.020646
10,718,78,2.4757e-05,0.020852
10,748,78,-2.1393e-05,0.053181
10,806,78,1.9183e-05,0.027171
10,224,81,-1.6794e-06,0.010717
10,167,88,-0.0052388,0.016006
10,655,93,2.8055e-07,0.01243
10,426,101,9.8972e-08,0.011457
10,1325,101,-9.2828e-07,0.010561
10,206,109,-2.3893e-06,0.010512
10,235,114,-9.955e-08,0.010014
10,53,115,-2.0719e-06,0.015302
10,75,115,6.5582e-06,0.019557
10,127,115,-4.842e-06,0.018546
10,316,115,0.0018987,0.011305
10,417,115,0.0019769,0.014185
10,78,118,-3.9032e-06,0.020646
10,353,118,1.5802e-05,0.031255
10,718,118,3.3342e-06,0.03965
10,748,118,1.809e-05,0.040118
10,1018,124,-1.6382e-07,0.011372
10,115,127,-4.842e-06,0.018546
10,571,127,1.8339e-06,0.010105
10,1183,131,-0.0017026,0.017513
10,520,143,-8.5406e-07,0.019231
10,61,149,2.0402e-07,0.011284
10,533,159,-1.8796e-06,0.027284
10,1106,159,3.2073e-06,0.017312
10,1197,159,1.8201e-06,0.015797
10,1015,162,6.272e-07,0.011722
10,38,167,0.00089006,0.020733
10,88,167,-0.0052388,0.016006
10,211,167,-2.7015e-05,0.034319
10,1444,167,0.013894,0.028354
10,41,169,2.6795e-07,0.017121
10,70,169,0.0031032,0.011332
10,677,173,0.0008551,0.010812
10,1115,174,-2.2325e-06,0.015787
10,775,185,0.0034921,0.016452
10,915,185,3.8281e-05,0.031553
10,732,186,1.5742e-06,0.010921
10,1112,196,-0.00056425,0.01751
10,461,205,7.5694e-07,0.011725
10,1014,205,5.3483e-07,0.01253
10,1083,205,-1.2195e-06,0.015028
10,109,206,-2.3893e-06,0.010512
10,265,206,-5.5164e-06,0.013863
10,563,206,-0.004569,0.0075063
10,668,206,4.6765e-06,0.017471
10,4,207,-1.5959e-06,0.01078
10,700,207,3.2263e-07,0.017784
10,559,209,-5.1327e-06,0.018321
10,950,209,1.4207e-05,0.017391
10,955,209,-8.2521e-06,0.031238
10,252,210,0.00060574,0.011129
10,559,210,6.2172e-07,0.013147
10,167,211,-2.7015e-05,0.034319
10,284,211,2.6228e-05,0.035894
10,353,211,3.2179e-05,0.025694
10,748,211,9.4693e-05,0.018245
10,16,220,-2.0886e-07,0.013929
10,921,220,1.0508e-06,0.01084
10,81,224,-1.6794e-06,0.010717
10,443,224,-2.8707e-06,0.014474
10,1167,224,4.5699e-07,0.01963
10,41,226,-0.0050254,0.010751
10,748,227,3.0237e-05,0.024106
10,114,235,-9.955e-08,0.010014
10,1042,235,4.2494e-07,0.011781
10,1123,235,-1.1349e-06,0.010553
10,668,236,-1.5713e-06,0.010501
10,817,236,-9.8748e-08,0.012556
10,996,236,2.2883e-06,0.014044
10,892,242,0.0057007,0.009068
10,927,242,-0.0025774,0.012515
10,939,248,-1.1872e-06,0.011453
